partner_code,car_number,maker,model_name,sub_model,trim_name,options,ext_color,int_color,year,mileage,fuel_type,policy_code,vehicle_status,product_type,vehicle_class,vehicle_price,first_registration_date,partner_memo,photo_link,rent_1,deposit_1,rent_12,deposit_12,rent_24,deposit_24,rent_36,deposit_36,rent_48,deposit_48,rent_60,deposit_60
RP009,133하3076,쉐보레,스파크,스파크1.0,1.0,"열선핸들,가죽시트,열선시트(앞),전동접이미러",실버,블랙,,110196,가솔린,,출고협의,중고렌트,,9609455,2019-11-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1vhtHg13XGjO_2j6K3Azl2ajaC_W-EMzi,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,109하1612,쉐보레,스파크,스파크1.0,1.0,"버튼시동,열선핸들,가죽시트,열선시트(앞),전동접이미러",화이트,블랙,,57401,가솔린,,출고협의,중고렌트,,10262818,2020-12-21,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=18DG5bmMF-r2L5TMMNuD4O0n3EcZHFL2s,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,109하1610,쉐보레,스파크,스파크1.0,1.0,"버튼시동,열선핸들,가죽시트,열선시트(앞),전동접이미러",화이트,블랙,,61150,가솔린,,출고협의,중고렌트,,10262818,2020-12-02,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=128V4EH7fdGWnhUspA7dMdICjAzb7VTlP,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,154호1332,기아,모닝,모닝 JA 17~,1.0,,화이트,블랙,,123104,가솔린,,출고협의,중고렌트,,11270909,2019-04-05,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1rvtpJhZ-WKHw4kln70PQTPnMSwFwzyIQ,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,154하9517,기아,모닝,모닝 JA 17~,1.1,,화이트,블랙,,7814,가솔린,,출고협의,중고렌트,,14431818,2025-09-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1xU9vA70Qs3icaIQMvWB_2UiFQzTAEsf2,550000,2050,500000,2050,450000,500000,,500000,400000,500000,,500000
RP009,154하9326,기아,모닝,모닝 JA 17~,1.2,,화이트,블랙,,93913,가솔린,,출고협의,중고렌트,,13307273,2020-11-02,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=14t5bJ-_UW9_fXjD6vJt0WoUk0ugje23M,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,109하1615,기아,모닝,모닝 JA 17~,1.0,,화이트,블랙,,96371,가솔린,,출고협의,중고렌트,,11963636,2019-12-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/drive/folders/1VtNOE-BZVoTohT2Z69LO-k63gVYsZ6Ps?usp=drive_link,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,109하1614,기아,모닝,모닝 JA 17~,1.0,,화이트,블랙,,47007,가솔린,,출고협의,중고렌트,,9699091,2019-12-02,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=13MFD-1nGf0LXtNYyPcI0VcvRCXTwZ3Yd,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,109하1609,기아,모닝,모닝 JA 17~,1.0,,화이트,블랙,,104852,가솔린,,출고협의,중고렌트,,9288364,2020-11-16,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1iRlT2J2XtIA6ZYABcPemqLNGuYR2imQa,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,153허4229,기아,모닝,모닝 JA 17~,어반 스탠다드,기본옵션,화이트,블랙,,101868,가솔린,,출고협의,중고렌트,,9288364,2020-11-04,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1L8T110HE-JQBgxsoEJqHb-3NW95ykcWJ,450000,2050,400000,2050,350000,500000,,500000,300000,500000,,500000
RP009,154하9526,기아,레이,레이 TAM 11~,,,화이트,블랙,,17195,가솔린,,출고협의,중고렌트,,15840909,2025-10-31,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1HH5g_mLstGx4ZcqzHBPxyysJMFgE87EM,550000,2050,500000,2050,450000,500000,,500000,400000,500000,,500000
RP009,154하9327,기아,레이,레이 TAM 11~,프레스티지,"내비,전동접이미러,버튼시동,열선핸들,가죽시트,열선시트(앞좌석),6:4 분할&슬라이딩 시트",화이트,블랙,,99872,가솔린,,출고협의,중고렌트,,14489091,2020-11-11,"1개월 계약시 월주행 3천 KM / 1KM 초과시 200원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/drive/folders/1JZLhirX6lZ2WXe5-JKwYBabX0PhdKDSY?usp=drive_link,550000,2050,500000,2050,450000,500000,,500000,400000,500000,,500000
RP009,165하7000,현대,캐스퍼,캐스퍼 AX1 21~,CASPER) 1.0,"내비,버튼시동,풀오토에어컨,가죽시트,열선시트(앞),통풍시트(운전석)",화이트,블랙,,50856,가솔린,,출고협의,중고렌트,,14171727,2022-01-11,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=16ijrAbAVIT-yPK6KVEzY0nu2HxehcM-P,600000,2060,550000,2060,500000,600000,,600000,400000,600000,,600000
RP009,133하3054,기아,K5,K5 DL3 19~,2.0 LPI 럭셔리,"버튼시동,열선핸들,열선시트(앞)",블랙,블랙,,175686,LPG,,출고협의,중고렌트,,16085455,2019-06-04,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=11D3rclpQ1kSPYYUYhwKHU2f_vNe3bC1W,600000,30100,550000,30100,500000,1000000,,1000000,400000,1000000,,1000000
RP009,170하4037,기아,K5,K5 DL3 19~,2.0 LPI 스탠다드,"버튼시동,열선핸들,SCC,후측방 충돌방지 보조,열선시트(앞)",블랙,블랙,,147273,LPG,,출고협의,중고렌트,,19870909,2020-08-05,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=16pXT80MmA8cLwRyzQnfVNtRUSMG3GktZ,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,154하9512,기아,K5,K5 DL3 19~,2.0 LPI 프레스티지,기본옵션,화이트,블랙,,11053,LPG,,출고협의,중고렌트,,24785454,2025-07-27,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1_MIvILAZy7VWPsEuGkah7elHzYs5l33g,900000,30100,850000,30100,800000,1000000,,1000000,700000,1000000,,1000000
RP009,154하9511,기아,K5,K5 DL3 19~,2.0 LPI 프레스티지,기본옵션,화이트,블랙,,18528,LPG,,출고협의,중고렌트,,24785454,2025-07-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1JavcaAfJH_w5uQ656VbxQU6s7-9DpySM,900000,30100,850000,30100,800000,1000000,,1000000,700000,1000000,,1000000
RP009,154하9510,기아,K5,K5 DL3 19~,2.0 LPI 프레스티지,기본옵션,화이트,블랙,,16713,LPG,,출고협의,중고렌트,,24785454,2025-07-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 300원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1jQY_4AaEI02xO-6OCgP7nmZkGNQWKk2w,900000,30100,850000,30100,800000,1000000,,1000000,700000,1000000,,1000000
RP009,36하1381,기아,K7,올 뉴 K7,2.2 디젤 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",화이트,블랙,,290918,디젤,,출고협의,중고렌트,,29642897,2016-06-13,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1SWAjrRexIxR7b_bhnxyx6n_DCKEsNPJ4,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,31호3370,기아,K7,올 뉴 K7,3.0 LPI 럭셔리,"내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,202425,LPG,,출고협의,중고렌트,,24878182,2016-07-12,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1uruwbxAEhh-DJorHriIuHbB0qziRo29C,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3135,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,239069,가솔린,,출고협의,중고렌트,,27012006,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=143tI03J71qvoOYxYVKQxelRi4-ER0D3t,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3057,기아,K7,올 뉴 K7,,,블랙,블랙,,166400,LPG,,출고협의,중고렌트,,22000909,2018-12-24,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1zk1gpSQrLTMriHhuXZSCGz60Ny-1XjNl,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3056,기아,K7,올 뉴 K7,,,블랙,블랙,,222513,LPG,,출고협의,중고렌트,,22000909,2018-12-24,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1ej1ed1hzwzISNFviK-AYwH4aYyQA35Iy,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3051,기아,K7,올 뉴 K7,3.0 LPI 럭셔리,"내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,266320,LPG,,출고협의,중고렌트,,23834545,2018-10-18,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1Oz6DDATdKZCSN9OJTgVtkpf39xcu6NbW,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하3050,기아,K7,올 뉴 K7,3.0 LPI 럭셔리,"내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,273361,LPG,,출고협의,중고렌트,,22000909,2018-12-28,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1vD1RCOL_0h2lOjOZuNHluY0vHwIu4kuD,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하2290,기아,K7,올 뉴 K7,3.0 LPI 럭셔리,"내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,194826,LPG,,출고협의,중고렌트,,25149091,2018-06-20,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/drive/folders/1FOQp_FVfzfOFWB7YdtWE9WfhJcVJCSrX?usp=drive_link,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1965,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",그레이,블랙,,162878,가솔린,,출고협의,중고렌트,,25170000,2018-04-04,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1rIzCOH7CMog6ICOUyi8KrAyZ8DxslEV7,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1041,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,243324,가솔린,,출고협의,중고렌트,,27111097,2018-01-30,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1pmLtp3h9rBML9X7sSZ3XnlsbDJ4c8vVa,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1039,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,217058,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1eMfF1pz6LFCZr-MbemDPN8QRHcvL7Dg6,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1038,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,199752,가솔린,,출고협의,중고렌트,,27111097,2018-01-29,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=11zjfkdJ8kkvvA3w8RU9MYYuPMqUQB3SY,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1037,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,203464,가솔린,,출고협의,중고렌트,,26998370,2018-01-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1964vE3aUR7X_VIulldXXZkVEOPXOE3V3,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1036,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,178176,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1puRdbeGqWRLLR_oVa607lTZHjZeM4C8Z,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1035,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,193600,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1z3aQWJqRerTfOtY2rnzIfoEHwyCJHuz-,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1034,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,234798,가솔린,,출고협의,중고렌트,,27081097,2018-01-29,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1lcNJA7Hgzbxuw7wvPCSo6dlWJ7KKAFme,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1033,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,191175,가솔린,,출고협의,중고렌트,,26998370,2018-01-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1qqO9Qybnr89ahaE4RVgRBx34JSBVZmJh,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1032,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,160683,가솔린,,출고협의,중고렌트,,27012006,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1ZbrUapCHA_NWJOhxGCZ4gaFcUpiERY1T,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1031,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,171684,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1TPAeJktlb3t41nV_7rlpu5r2QNNcPykb,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1030,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,203477,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1m2uB-SNau4GUxvOEvFy4DgYymODc4njI,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1029,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,208316,가솔린,,출고협의,중고렌트,,26998370,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1djaQt4LIA3PQGZ1z3RLDdTF1aS4YU_d7,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1021,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,217633,가솔린,,출고협의,중고렌트,,27081097,2018-01-26,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1lyl7gaqraOFmBOWtDYFMptIL80cqMovn,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,133하1020,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,"통풍시트(조수석),메모리시트(운전석),ASCC,LKAS,내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",블랙,블랙,,195043,가솔린,,출고협의,중고렌트,,26998370,2018-01-25,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1b8qZpFBfpgAbw7K3V84eYYiugChijAdx,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,113보9062,기아,K7,올 뉴 K7,3.0 LPI 럭셔리,"내비,버튼시동,열선시트(뒤),통풍시트(운전석),EPB",그레이,블랙,,200261,LPG,,출고협의,중고렌트,,22432727,2018-08-31,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=11V5HuSolOX4GU8d6m8s9u1LWclIkaG5_,700000,30100,650000,30100,600000,1000000,,1000000,500000,1000000,,1000000
RP009,34허9579,기아,K7,K7프리미어,프미리어 3.0 LPI 트렌디,"내비,후측방 충돌방지 보조,SCC,차로 유지보조, 버튼시동,열선핸들,열선시트(뒤),전동시트(운전석,조수석),통풍시트(운전석),EPB",화이트,블랙,,172644,LPG,,출고협의,중고렌트,,25932728,2019-11-12,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1FdJ_KtGkkni93_8m-RJ_BnklBw-HSGjN,850000,30100,800000,30100,750000,1000000,,1000000,650000,1000000,,1000000
RP009,154허9311,기아,K7,K7프리미어,프미리어 3.0 LPI 트렌디,"내비,후측방 충돌방지 보조,SCC,차로 유지보조, 버튼시동,열선핸들,열선시트(뒤),전동시트(운전석,조수석),통풍시트(운전석),EPB",블랙,블랙,,181446,LPG,,출고협의,중고렌트,,26174546,2019-07-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1_LnbY09GfYDJic9emqIQuTBCfyjz2hML,850000,30100,800000,30100,750000,1000000,,1000000,650000,1000000,,1000000
RP009,133하3070,기아,K7,K7프리미어,프미리어 3.0 LPI 트렌디,"내비,후측방 충돌방지 보조,SCC,차로 유지보조, 버튼시동,열선핸들,열선시트(뒤),전동시트(운전석,조수석),통풍시트(운전석),EPB",그레이,블랙,,195636,LPG,,출고협의,중고렌트,,26470909,2019-07-16,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1UMYADKZk7psPLhmv-esAvvrziI1MBOvq,850000,30100,800000,30100,750000,1000000,,1000000,650000,1000000,,1000000
RP009,113보9093,기아,K7,K7프리미어,프미리어 3.0 LPI 트렌디,"내비,후측방 충돌방지 보조,SCC,차로 유지보조, 버튼시동,열선핸들,열선시트(뒤),전동시트(운전석,조수석),통풍시트(운전석),EPB",블랙,블랙,,213057,LPG,,출고협의,중고렌트,,26174546,2019-07-09,"1개월 계약시 월주행 3천 KM / 1KM 초과시 500원 / 월렌트 계약시 수도권 (경기 일부지역제외) 무상배차 / 12개월 약시 전국 무상배차(제주,섬 제외) / 회차는 대면진행",https://drive.google.com/open?id=1AVBznPjj4Yd2bVfMzcjeGpZjP-BXSSUP,850000,30100,800000,30100,750000,1000000,,1000000,650000,1000000,,1000000
